Experiment, Condition, DyadID, ParticipantID,Phase,Meaning,InputSentence,RT,MeaningSelection,OutputSentence,CorrectedOutput,Grammatical,GrammaticalityJudgment,Timestamp
ISO, Morphology, NA, MI01,allTraining,"('mokte', 'blue', 'one')",mokte kogla,1.16,correct,NA,NA,NA,NA,Wed Jun 29 10:10:00 2016
ISO, Morphology, NA, MI01,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,2.32,correct,NA,NA,NA,NA,Wed Jun 29 10:10:06 2016
ISO, Morphology, NA, MI01,allTraining,"('jelpa', 'blue', 'one')",jelpa kospu,2.31,correct,NA,NA,NA,NA,Wed Jun 29 10:10:12 2016
ISO, Morphology, NA, MI01,allTraining,"('mokte', 'blue', 'one')",mokte kospu,2.31,correct,NA,NA,NA,NA,Wed Jun 29 10:10:18 2016
ISO, Morphology, NA, MI01,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,1.16,correct,NA,NA,NA,NA,Wed Jun 29 10:10:24 2016
ISO, Morphology, NA, MI01,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Wed Jun 29 10:10:29 2016
ISO, Morphology, NA, MI01,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jun 29 10:10:36 2016
ISO, Morphology, NA, MI01,allTraining,"('mokte', 'plain', 'two')",mokte nezno,1.16,correct,NA,NA,NA,NA,Wed Jun 29 10:10:41 2016
ISO, Morphology, NA, MI01,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,2.31,correct,NA,NA,NA,NA,Wed Jun 29 10:10:47 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.51,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:11:18 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'one')",NA,3.38,NA,mokte,mokte,NA,NA,Wed Jun 29 10:11:21 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,7.66,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jun 29 10:11:29 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'one')",NA,2.7,NA,jelpa,jelpa,NA,NA,Wed Jun 29 10:11:32 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.7,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:11:37 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,5.8,NA,jelpa kospu nezno,jelpa kospu nezno,NA,NA,Wed Jun 29 10:11:43 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'two')",NA,3.68,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 10:11:47 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.44,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jun 29 10:11:51 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.05,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:11:55 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'two')",NA,3.98,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 10:12:00 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'two')",NA,2.57,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 10:12:02 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,4.39,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:12:07 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.55,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:12:12 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'two')",NA,3.34,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 10:12:15 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,3.74,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:12:19 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,6.17,NA,mokte kospu nezno,mokte kospu nezno,NA,NA,Wed Jun 29 10:12:25 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'one')",NA,3.69,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jun 29 10:12:29 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.78,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:12:34 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'two')",NA,2.86,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 10:12:37 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,4.81,NA,mokte kospu nezno,mokte kospu nezno,NA,NA,Wed Jun 29 10:12:42 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.27,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jun 29 10:12:47 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,4.47,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:12:51 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,3.93,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:12:55 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'two')",NA,4.76,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 10:13:00 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'one')",NA,2.54,NA,mokte kogla,mokte kogla,NA,NA,Wed Jun 29 10:13:03 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,3.65,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:13:07 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,3.27,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:13:10 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'two')",NA,3.74,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 10:13:14 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,6.05,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:13:20 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,3.31,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:13:24 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'one')",NA,3.76,NA,mokte kogla,mokte kogla,NA,NA,Wed Jun 29 10:13:28 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,6.4,NA,mokte kogla nezno,mokte kogla nezno,NA,NA,Wed Jun 29 10:13:34 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'one')",NA,3.22,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jun 29 10:13:38 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,4.81,NA,mokte kogla nezno,mokte kogla nezno,NA,NA,Wed Jun 29 10:13:43 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,6.91,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:13:50 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'one')",NA,7.24,NA,mokte kogla,mokte kogla,NA,NA,Wed Jun 29 10:13:57 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'one')",NA,8.36,NA,mokte kogla,mokte kogla,NA,NA,Wed Jun 29 10:14:06 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,5.62,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:14:26 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'one')",NA,2.8,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jun 29 10:14:29 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'one')",NA,2.33,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jun 29 10:14:31 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'one')",NA,3.63,NA,mokte kogla,mokte kogla,NA,NA,Wed Jun 29 10:14:35 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,5.55,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:14:41 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,3.18,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:14:44 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'two')",NA,2.87,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 10:14:47 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'plain', 'two')",NA,3.74,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 10:14:51 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'one')",NA,4.79,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jun 29 10:14:56 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'plain', 'two')",NA,2.65,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 10:14:59 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,3.49,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:15:02 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,3.7,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jun 29 10:15:06 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,4.43,NA,mokte kospu nezno,mokte kospu nezno,NA,NA,Wed Jun 29 10:15:11 2016
ISO, Morphology, NA, MI01,testing_all,"('jelpa', 'blue', 'two')",NA,5.1,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jun 29 10:15:16 2016
ISO, Morphology, NA, MI01,testing_all,"('mokte', 'blue', 'two')",NA,4.02,NA,mokte kospu nezno,mokte kospu nezno,NA,NA,Wed Jun 29 10:15:20 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kogla netsu,1.2,NA,NA,NA,no,no,Wed Jun 29 10:16:00 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'plain', 'two')",mokte nefri,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:03 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte nefri kospu,1.21,NA,NA,NA,no,no,Wed Jun 29 10:16:07 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'one')",jelpa kospu,0.04,NA,NA,NA,yes,yes,Wed Jun 29 10:16:10 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kospu nezno,0.04,NA,NA,NA,yes,yes,Wed Jun 29 10:16:13 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'one')",mokte kospu,1.2,NA,NA,NA,yes,yes,Wed Jun 29 10:16:16 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'plain', 'two')",mokte nezno,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:20 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kodri nezno,1.2,NA,NA,NA,no,no,Wed Jun 29 10:16:24 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kospu nefri,1.2,NA,NA,NA,yes,yes,Wed Jun 29 10:16:28 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa nefri kogla,1.2,NA,NA,NA,no,no,Wed Jun 29 10:16:32 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kogla nefri,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:36 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'plain', 'two')",nezno mokte,1.21,NA,NA,NA,no,no,Wed Jun 29 10:16:40 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'plain', 'two')",jelpa nezno,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:43 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kogla nezno,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:47 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kospu nefri,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:51 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kospu nezno,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:16:55 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'one')",kospu mokte,1.21,NA,NA,NA,no,no,Wed Jun 29 10:16:59 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:17:03 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'plain', 'two')",nezno jelpa,1.2,NA,NA,NA,no,no,Wed Jun 29 10:17:07 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'one')",jelpa kogla,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:17:10 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'plain', 'two')",jelpa nefri,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:17:14 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('jelpa', 'blue', 'one')",kospu jelpa,1.2,NA,NA,NA,no,no,Wed Jun 29 10:17:17 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'one')",mokte kogla,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:17:21 2016
ISO, Morphology, NA, MI01,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kogla nezno,1.21,NA,NA,NA,yes,yes,Wed Jun 29 10:17:25 2016
ISO, Morphology, NA, MI02,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:46:48 2016
ISO, Morphology, NA, MI02,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:46:52 2016
ISO, Morphology, NA, MI02,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:46:56 2016
ISO, Morphology, NA, MI02,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:47:00 2016
ISO, Morphology, NA, MI02,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:47:03 2016
ISO, Morphology, NA, MI02,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:47:07 2016
ISO, Morphology, NA, MI02,1wordTraining,"('mokte', 'plain', 'one')",mokte,4.61,correct,NA,NA,NA,NA,Wed Jun 29 14:47:39 2016
ISO, Morphology, NA, MI02,1wordTraining,"('mokte', 'plain', 'one')",mokte,1.15,correct,NA,NA,NA,NA,Wed Jun 29 14:47:44 2016
ISO, Morphology, NA, MI02,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,1.16,correct,NA,NA,NA,NA,Wed Jun 29 14:47:48 2016
ISO, Morphology, NA, MI02,1wordTraining,"('mokte', 'plain', 'one')",mokte,1.15,correct,NA,NA,NA,NA,Wed Jun 29 14:47:53 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:48:40 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:48:44 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:48:49 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:48:53 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:48:57 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:02 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:06 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:10 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:15 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:19 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:23 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:28 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:32 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:36 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:49:41 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kospu,3.47,correct,NA,NA,NA,NA,Wed Jun 29 14:49:51 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,2.31,correct,NA,NA,NA,NA,Wed Jun 29 14:49:57 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,1.16,correct,NA,NA,NA,NA,Wed Jun 29 14:50:02 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kospu,2.31,correct,NA,NA,NA,NA,Wed Jun 29 14:50:08 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,2.31,correct,NA,NA,NA,NA,Wed Jun 29 14:50:14 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:16 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:20 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:24 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:29 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:33 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:37 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:42 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:46 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:50 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:55 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:50:59 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:51:03 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:51:08 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:51:12 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:51:16 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'plain', 'two')",mokte nezno,2.31,correct,NA,NA,NA,NA,Wed Jun 29 14:51:25 2016
ISO, Morphology, NA, MI02,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nezno,3.47,correct,NA,NA,NA,NA,Wed Jun 29 14:51:33 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,3.46,correct,NA,NA,NA,NA,Wed Jun 29 14:51:40 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,1.16,correct,NA,NA,NA,NA,Wed Jun 29 14:51:45 2016
ISO, Morphology, NA, MI02,2wordTraining,"('mokte', 'blue', 'one')",mokte kospu,2.31,correct,NA,NA,NA,NA,Wed Jun 29 14:51:51 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'plain', 'two')",NA,6.64,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:52:23 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'blue', 'one')",NA,9.37,NA,jelpa kosplu,jelpa kospu,NA,NA,Wed Jun 29 14:52:32 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'plain', 'two')",NA,6.43,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:52:39 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'plain', 'two')",NA,9.95,NA,mokte nespu,mokte kospu,NA,NA,Wed Jun 29 14:52:49 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'blue', 'one')",NA,9.74,NA,jelpa koglu,jelpa kogla,NA,NA,Wed Jun 29 14:52:59 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'plain', 'two')",NA,4.68,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:53:04 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'blue', 'one')",NA,8.68,NA,mokte kosplu,mokte kospu,NA,NA,Wed Jun 29 14:53:13 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'plain', 'two')",NA,6.79,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:53:20 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'blue', 'one')",NA,7.62,NA,mokte kosplu,mokte kospu,NA,NA,Wed Jun 29 14:53:27 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'plain', 'two')",NA,13.58,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 14:53:41 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'plain', 'two')",NA,5.3,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 14:53:47 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'blue', 'one')",NA,7.86,NA,jelpa kosplu,jelpa kospu,NA,NA,Wed Jun 29 14:53:55 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'plain', 'two')",NA,12.45,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 14:54:07 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'blue', 'one')",NA,4.68,NA,jelpa kosplu,jelpa kospu,NA,NA,Wed Jun 29 14:54:12 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'plain', 'two')",NA,4.7,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:54:17 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'blue', 'one')",NA,5.51,NA,mokte kosplu,mokte kospu,NA,NA,Wed Jun 29 14:54:23 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'blue', 'one')",NA,3.87,NA,mokte kosplu,mokte kospu,NA,NA,Wed Jun 29 14:54:27 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'blue', 'one')",NA,5.53,NA,mokte kosplu,mokte kospu,NA,NA,Wed Jun 29 14:54:32 2016
ISO, Morphology, NA, MI02,testing_2w,"('jelpa', 'blue', 'one')",NA,5.81,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jun 29 14:54:38 2016
ISO, Morphology, NA, MI02,testing_2w,"('mokte', 'plain', 'two')",NA,9.32,NA,mokte nefri,mokte nefri,NA,NA,Wed Jun 29 14:54:48 2016
ISO, Morphology, NA, MI02,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:29 2016
ISO, Morphology, NA, MI02,allTraining,"('mokte', 'blue', 'two')",mokte kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:34 2016
ISO, Morphology, NA, MI02,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:39 2016
ISO, Morphology, NA, MI02,allTraining,"('jelpa', 'blue', 'one')",jelpa kospu,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:44 2016
ISO, Morphology, NA, MI02,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:48 2016
ISO, Morphology, NA, MI02,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jun 29 14:55:52 2016
